"coef_conv","se_conv","pv_conv","coef_bc","se_bc","pv_bc","coef_rob","se_rob","pv_rob","bandwidth","controls","h_opt","sample","check_type","cutoff","polynomial"
-0.0172640870550068,0.0525301941818255,0.742419693439829,-0.0380731666928613,0.0525301941818255,0.468583122903266,-0.0380731666928613,0.0754939940488003,0.614036193850005,2350,FALSE,1356.85811512677,"Independents","bandwidth",NA,NA
-0.0193309478999456,0.0512513827325486,0.70604054747489,-0.0302327317755681,0.0512513827325486,0.555263697407224,-0.0302327317755681,0.0731536888830037,0.679403732123953,2471,FALSE,1356.85811512677,"Independents","bandwidth",NA,NA
-0.0222903753612409,0.0500554891955795,0.656093353579432,-0.0236201617849592,0.0500554891955795,0.637012764613526,-0.0236201617849592,0.0713032941935564,0.740445639261052,2592,FALSE,1356.85811512677,"Independents","bandwidth",NA,NA
-0.0236939909965687,0.0491345020677649,0.629644590569529,-0.0211798669015651,0.0491345020677649,0.666425507187947,-0.0211798669015651,0.070106767757956,0.762569174044086,2714,FALSE,1356.85811512677,"Independents","bandwidth",NA,NA
0.0781584507395411,0.111155967029903,0.48196713816414,0.028368949033426,0.111155967029903,0.798555108406575,0.028368949033426,0.16804800341966,0.865942508856534,407,TRUE,1356.85811512677,"Independents","bandwidth",NA,NA
0.0751165724767606,0.0975538836511208,0.441299393675773,0.0495783697365674,0.0975538836511208,0.611302408948538,0.0495783697365674,0.143731287077397,0.730141049765481,528,TRUE,1356.85811512677,"Independents","bandwidth",NA,NA
0.0615622287482462,0.086613555032116,0.477227401886509,0.0742032614404298,0.086613555032116,0.391601583989683,0.0742032614404298,0.131781510908894,0.573381813667037,650,TRUE,1356.85811512677,"Independents","bandwidth",NA,NA
0.0475474544306706,0.0811319852221646,0.557841463749748,0.0892427200651651,0.0811319852221646,0.271345352848306,0.0892427200651651,0.121897344021374,0.464099149924885,771,TRUE,1356.85811512677,"Independents","bandwidth",NA,NA
0.0146864026785767,0.0754556409954098,0.84567772572448,0.0887697138745072,0.0754556409954098,0.239415498347302,0.0887697138745072,0.110521673349983,0.421865912489594,893,TRUE,1356.85811512677,"Independents","bandwidth",NA,NA
-0.00813930440009654,0.0703523235918058,0.907895482121789,0.0734421684172143,0.0703523235918058,0.296522596327938,0.0734421684172143,0.103332982974019,0.477249661542432,1014,TRUE,1356.85811512677,"Independents","bandwidth",NA,NA
-0.0162466286857141,0.0661826985645464,0.80608362423909,0.052936717819039,0.0661826985645464,0.42379345150119,0.052936717819039,0.0997750861256584,0.595723386260382,1135,TRUE,1356.85811512677,"Independents","bandwidth",NA,NA
-0.01563297793365,0.0629560326159345,0.803890071087379,0.0308879484330608,0.0629560326159345,0.623690072594978,0.0308879484330608,0.0956880193129852,0.746847854371715,1257,TRUE,1356.85811512677,"Independents","bandwidth",NA,NA
-0.0139876249059978,0.0605189082278347,0.81721522594556,0.0144177499900779,0.0605189082278347,0.811698474994194,0.0144177499900779,0.0918592831003332,0.875280517338892,1378,TRUE,1356.85811512677,"Independents","bandwidth",NA,NA
-0.0121140221050512,0.058568429419774,0.836138440984259,0.00567582086888948,0.058568429419774,0.922798485996812,0.00567582086888948,0.088690746342547,0.948973700313182,1500,TRUE,1356.85811512677,"Independents","bandwidth",NA,NA
-0.0125311938780794,0.0570192758091001,0.826049361132517,-0.00107001009583434,0.0570192758091001,0.985027967863946,-0.00107001009583434,0.085777491569268,0.990047244576249,1621,TRUE,1356.85811512677,"Independents","bandwidth",NA,NA
-0.0101819103678759,0.0559159846320848,0.855509728358305,-0.00422504530257244,0.0559159846320848,0.939768684108612,-0.00422504530257244,0.0834544511213881,0.959622778020798,1742,TRUE,1356.85811512677,"Independents","bandwidth",NA,NA
-0.00668695370917315,0.054897079206692,0.903050352597569,-0.0100028368515245,0.054897079206692,0.85541735299756,-0.0100028368515245,0.0807838227796195,0.901455993346062,1864,TRUE,1356.85811512677,"Independents","bandwidth",NA,NA
-0.00536923546532933,0.0540145407993347,0.920817888365496,-0.0123450142424656,0.0540145407993347,0.819218820463275,-0.0123450142424656,0.0783990242388582,0.874879275359458,1985,TRUE,1356.85811512677,"Independents","bandwidth",NA,NA
-0.00293477410274646,0.0531892836223724,0.95599821623146,-0.0160026719897058,0.0531892836223724,0.763519187030661,-0.0160026719897058,0.0763433995547199,0.833968679642828,2107,TRUE,1356.85811512677,"Independents","bandwidth",NA,NA
-0.000568191552949767,0.0523413428457276,0.991338732649513,-0.0163231311958036,0.0523413428457276,0.755147503418261,-0.0163231311958036,0.0742607615661798,0.826020461133312,2228,TRUE,1356.85811512677,"Independents","bandwidth",NA,NA
-0.00125660283513763,0.0511742716536243,0.980409623431348,-0.0114783958295336,0.0511742716536243,0.822523774375549,-0.0114783958295336,0.0716881197148702,0.872789907993217,2350,TRUE,1356.85811512677,"Independents","bandwidth",NA,NA
-0.0040650666358468,0.0500804702340973,0.935306203626513,-0.0051763100593362,0.0500804702340973,0.917677373820788,-0.0051763100593362,0.069906681632038,0.940973783999856,2471,TRUE,1356.85811512677,"Independents","bandwidth",NA,NA
-0.00721286613121834,0.0490778404669165,0.8831573736226,-0.000411895000192697,0.0490778404669165,0.99330368247453,-0.000411895000192697,0.068503572905066,0.995202546857911,2592,TRUE,1356.85811512677,"Independents","bandwidth",NA,NA
-0.00888566889221099,0.0483078480145673,0.854061769797196,0.00184249198975751,0.0483078480145673,0.969575552969603,0.00184249198975751,0.0676517880317716,0.978272352639062,2714,TRUE,1356.85811512677,"Independents","bandwidth",NA,NA
0.065538944421322,0.0721964776858367,0.36399134970612,0.0716284752578968,0.0721964776858367,0.321132871753625,0.0716284752578968,0.088749551658141,0.41961723203629,NA,FALSE,NA,"Independents","cutoffs",-730,NA
0.0528245925725721,0.0516261893807383,0.306207106855512,0.0538718464762761,0.0516261893807383,0.296717517342526,0.0538718464762761,0.0599915684746672,0.369190721681597,NA,FALSE,NA,"Independents","cutoffs",-365,NA
-0.032480644268221,0.070294618899201,0.644035104355626,-0.035483695195885,0.070294618899201,0.613709592618764,-0.035483695195885,0.0900163622586867,0.693439575990689,NA,FALSE,NA,"Independents","cutoffs",0,NA
