"Estimate_Conventional","SE_Conventional","PValue_Conventional","Estimate_BiasCorrected","SE_BiasCorrected","PValue_BiasCorrected","Estimate_BC_RobustSE","SE_BC_RobustSE","PValue_BC_RobustSE","N_within_bw","N_left_bw","N_right_bw","N_total_left","N_total_right","Bandwidth","Optimal_Bandwidth_h","Controls","Sample","Check_Type","Placebo_Cutoff","Polynomial_Degree","Outcome","Weighted"
-0.0235226100856952,0.0463375292836557,0.611708456321219,0.00148866450204765,0.0463375292836557,0.974371138230176,0.00148866450204765,0.0631329133938325,0.981187746643273,275,184,91,1016,91,3158,1823.66197889298,"Without Controls","Independents","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
-0.0228911592082096,0.0456402952591244,0.615979949460041,-0.00173094675341079,0.0456402952591244,0.969746806719777,-0.00173094675341079,0.0622525027652662,0.977817474192795,285,194,91,1016,91,3321,1823.66197889298,"Without Controls","Independents","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
-0.0226603348066375,0.0449522952167733,0.614192939167645,-0.00230254866853297,0.0449522952167733,0.959148582338448,-0.00230254866853297,0.0614136522758442,0.970092354993425,299,208,91,1016,91,3484,1823.66197889298,"Without Controls","Independents","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
-0.0225701205163534,0.0442994141345637,0.610408615998751,-0.00183087977084895,0.0442994141345637,0.967033087168156,-0.00183087977084895,0.0607066451507874,0.975939878275898,313,222,91,1016,91,3647,1823.66197889298,"Without Controls","Independents","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
0.000151149254207263,0.0742118091827275,0.998374927464278,0.00636228870783619,0.0742118091827275,0.931679871757713,0.00636228870783619,0.0917245248969575,0.944700675449801,57,33,24,956,88,547,1823.66197889298,"With Controls","Independents","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
-0.00474940178960589,0.068983900213339,0.945110630678266,0.0179157613570094,0.068983900213339,0.795088008075519,0.0179157613570094,0.0935385626453156,0.848107695183216,67,39,28,956,88,710,1823.66197889298,"With Controls","Independents","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
-0.0333606456298786,0.0657257385664841,0.611752452599307,0.0285912129835214,0.0657257385664841,0.663556721085655,0.0285912129835214,0.086955222066228,0.742303942516447,79,46,33,956,88,873,1823.66197889298,"With Controls","Independents","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
-0.06118102587542,0.0613480350158088,0.318629745845051,0.00560110595922569,0.0613480350158088,0.927253824744536,0.00560110595922569,0.0808536703469773,0.944771040589677,95,59,36,956,88,1037,1823.66197889298,"With Controls","Independents","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
-0.0471660926042796,0.0570667179166877,0.408516044310253,-0.0272336612072896,0.0570667179166877,0.633201951325066,-0.0272336612072896,0.076145955832292,0.720604664600584,111,72,39,956,88,1200,1823.66197889298,"With Controls","Independents","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
-0.036624884262173,0.0544143795468228,0.500900445846262,-0.032097587842819,0.0544143795468228,0.555275617736555,-0.032097587842819,0.0731524945288476,0.660823565731531,129,85,44,956,88,1363,1823.66197889298,"With Controls","Independents","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
-0.0256709316245492,0.0527224087505563,0.626323945730872,-0.0375380267199907,0.0527224087505563,0.476468632126902,-0.0375380267199907,0.0707932579220026,0.595939570950596,147,96,51,956,88,1526,1823.66197889298,"With Controls","Independents","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
-0.00718475687585346,0.0515630236289774,0.889182016593597,-0.0437911699803572,0.0515630236289774,0.395728470983665,-0.0437911699803572,0.0681547178756571,0.520531792121779,163,109,54,956,88,1689,1823.66197889298,"With Controls","Independents","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
0.00168520708229992,0.0507932526997014,0.973532821772764,-0.038291592939556,0.0507932526997014,0.450926298612035,-0.038291592939556,0.0661796240624432,0.562858467797768,175,117,58,956,88,1852,1823.66197889298,"With Controls","Independents","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
0.0045029873766974,0.0500395381261108,0.928296283545073,-0.0258389318317446,0.0500395381261108,0.605595797828314,-0.0258389318317446,0.0643923621184196,0.688218962643631,185,122,63,956,88,2016,1823.66197889298,"With Controls","Independents","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
0.0059145979079527,0.0493529388040379,0.904607620035272,-0.0157225532285084,0.0493529388040379,0.750049724028072,-0.0157225532285084,0.0631470243986923,0.803373715198498,193,126,67,956,88,2179,1823.66197889298,"With Controls","Independents","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
0.00502973877605037,0.0483978549573472,0.917229003499803,-0.00472911259719988,0.0483978549573472,0.922159979224778,-0.00472911259719988,0.0614210459837813,0.938627533441446,209,139,70,956,88,2342,1823.66197889298,"With Controls","Independents","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
-2.15558457096129e-06,0.0472758895650728,0.999963619771856,0.00863397700583086,0.0472758895650728,0.855088654091701,0.00863397700583086,0.0601158698366095,0.885798763034402,227,147,80,956,88,2505,1823.66197889298,"With Controls","Independents","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
-0.00466657034490514,0.0461338086057246,0.919429053970571,0.0161529985569708,0.0461338086057246,0.726238402130698,0.0161529985569708,0.0593228283838428,0.785399231106696,239,157,82,956,88,2668,1823.66197889298,"With Controls","Independents","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
-0.00792935022364513,0.0453035026645169,0.861058174205534,0.0210900540978641,0.0453035026645169,0.641553309528832,0.0210900540978641,0.0588965030392788,0.720278435915316,248,162,86,956,88,2831,1823.66197889298,"With Controls","Independents","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
-0.0109215482189989,0.0446321534721331,0.806687682477694,0.0250418644870784,0.0446321534721331,0.574748258469576,0.0250418644870784,0.0585655738743466,0.668952000732433,255,167,88,956,88,2995,1823.66197889298,"With Controls","Independents","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
-0.0122608059370496,0.0440805145814783,0.780900509615558,0.0256258730611634,0.0440805145814783,0.561009695597779,0.0256258730611634,0.0581024055823687,0.659179203578865,262,174,88,956,88,3158,1823.66197889298,"With Controls","Independents","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
-0.0121469621033432,0.0435568022237778,0.780339717319882,0.0238134236807691,0.0435568022237778,0.584570342340936,0.0238134236807691,0.0575233598779134,0.678889986944496,272,184,88,956,88,3321,1823.66197889298,"With Controls","Independents","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
-0.0130512018823585,0.0430182475227265,0.761594511943573,0.0239718696003958,0.0430182475227265,0.577357407697797,0.0239718696003958,0.0568977651007036,0.673525236250574,286,198,88,956,88,3484,1823.66197889298,"With Controls","Independents","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
-0.0145649212653418,0.0425290863929392,0.731997481603307,0.0253629585712401,0.0425290863929392,0.550929846828114,0.0253629585712401,0.0563780460913006,0.652802044642306,298,210,88,956,88,3647,1823.66197889298,"With Controls","Independents","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
0.0746276470340921,0.0684973812842598,0.275935062657948,0.0902235371643012,0.0684973812842598,0.187777530607928,0.0902235371643012,0.0829694002872357,0.276846168242902,160,88,72,972,135,NA,NA,"Without Controls","Independents","Placebo Cutoff Test",-730,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
0.0306352020170977,0.0569608698692453,0.590695177626219,0.0342173666926919,0.0569608698692453,0.548028449467707,0.0342173666926919,0.0696978197872985,0.623469706364814,170,106,64,995,112,NA,NA,"Without Controls","Independents","Placebo Cutoff Test",-365,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
-0.0267463633986988,0.0595169726867953,0.653149967624858,-0.0404306364646735,0.0595169726867953,0.496939739987774,-0.0404306364646735,0.0724386552947397,0.576751376638866,154,100,54,1016,91,NA,NA,"Without Controls","Independents","Placebo Cutoff Test",0,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
-0.118022342932712,0.0800741692784237,0.140505071327852,-0.142984685462539,0.0800741692784237,0.0741554498907251,-0.142984685462539,0.102039147444778,0.161132501134073,144,100,44,1036,71,NA,NA,"Without Controls","Independents","Placebo Cutoff Test",365,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
0.00112200505093529,0.0736494792757971,0.987845183852273,0.0343111284012978,0.0736494792757971,0.641308113840111,0.0343111284012978,0.0915639905680069,0.707866524359918,133,86,47,1046,61,NA,NA,"Without Controls","Independents","Placebo Cutoff Test",730,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
0.0698091636647399,0.0655511094535848,0.286895038265457,0.0825552926040591,0.0655511094535848,0.207884648331079,0.0825552926040591,0.082800851974439,0.318747842971028,144,80,64,916,128,NA,NA,"With Controls","Independents","Placebo Cutoff Test",-730,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
0.0838172079174935,0.0507443355615741,0.0985845138904257,0.0969393859681831,0.0507443355615741,0.0560883046715821,0.0969393859681831,0.0617762946849183,0.116601252421405,157,98,59,936,108,NA,NA,"With Controls","Independents","Placebo Cutoff Test",-365,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
0.000837687744169213,0.0509296811669465,0.986877043656742,-0.00150024721477209,0.0509296811669465,0.976499931476332,-0.00150024721477209,0.0603856122360317,0.980179037456799,172,114,58,956,88,NA,NA,"With Controls","Independents","Placebo Cutoff Test",0,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
-0.116886341437781,0.0789613993457382,0.138793939764948,-0.143811045925724,0.0789613993457382,0.0685638653272882,-0.143811045925724,0.101256687764032,0.155531362015544,124,85,39,975,69,NA,NA,"With Controls","Independents","Placebo Cutoff Test",365,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
0.00767395938200178,0.0691626571533279,0.91165183898086,0.0410168605772965,0.0691626571533279,0.553148206085085,0.0410168605772965,0.0863416252694027,0.634749094301698,128,81,47,984,60,NA,NA,"With Controls","Independents","Placebo Cutoff Test",730,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
-0.0267463633986988,0.0595169726867953,0.653149967624858,-0.0404306364646735,0.0595169726867953,0.496939739987774,-0.0404306364646735,0.0724386552947397,0.576751376638866,154,100,54,1016,91,NA,NA,"Without Controls","Independents","Polynomial Degree Sensitivity",NA,1,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
-0.0381958598811956,0.0764488963883538,0.617338414007674,-0.0544233317660145,0.0764488963883538,0.476531866914937,-0.0544233317660145,0.0890365758837696,0.541036132928223,190,127,63,1016,91,NA,NA,"Without Controls","Independents","Polynomial Degree Sensitivity",NA,2,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
-0.00298817804034712,0.101730984177709,0.976566841077249,0.0168940700393101,0.101730984177709,0.868104914571317,0.0168940700393101,0.113017703405973,0.881173607026743,183,122,61,1016,91,NA,NA,"Without Controls","Independents","Polynomial Degree Sensitivity",NA,3,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
0.000837687744169213,0.0509296811669465,0.986877043656742,-0.00150024721477209,0.0509296811669465,0.976499931476332,-0.00150024721477209,0.0603856122360317,0.980179037456799,172,114,58,956,88,NA,NA,"With Controls","Independents","Polynomial Degree Sensitivity",NA,1,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
-0.0356678383063024,0.0646680828730929,0.58125503522205,-0.0588849798667587,0.0646680828730929,0.362520649528985,-0.0588849798667587,0.0749854704493053,0.43228637352333,183,120,63,956,88,NA,NA,"With Controls","Independents","Polynomial Degree Sensitivity",NA,2,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
-0.0130218900011937,0.0804560256239147,0.871423172671101,0.00878034352079791,0.0804560256239147,0.913097631151667,0.00878034352079791,0.0877352618473218,0.920282636488852,177,118,59,956,88,NA,NA,"With Controls","Independents","Polynomial Degree Sensitivity",NA,3,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
0.0935025112493708,0.183611755379462,0.610583775989415,0.179200445205047,0.183611755379462,0.329076955220498,0.179200445205047,0.284427915647609,0.52866960721268,70,31,39,3027,227,353,1176.61599110576,"Without Controls","Partisans","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
0.0590067846340117,0.152779012014128,0.699331442349806,0.150395650925417,0.152779012014128,0.324918905416287,0.150395650925417,0.245284364963194,0.53977839503869,97,44,53,3027,227,458,1176.61599110576,"Without Controls","Partisans","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
0.0645474855144277,0.131738722314184,0.624158008247397,0.0843789697625152,0.131738722314184,0.521846019734362,0.0843789697625152,0.213624136314995,0.692851746107021,130,61,69,3027,227,564,1176.61599110576,"Without Controls","Partisans","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
0.0829845237539941,0.113939502815619,0.466417157846361,0.053899185939478,0.113939502815619,0.636176855543437,0.053899185939478,0.191398747238888,0.77824503670429,159,80,79,3027,227,669,1176.61599110576,"Without Controls","Partisans","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
0.0913295949745585,0.102736000239424,0.37401725253957,0.0500689367593243,0.102736000239424,0.626006547409378,0.0500689367593243,0.176640690010118,0.77683132688464,177,92,85,3027,227,774,1176.61599110576,"Without Controls","Partisans","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
0.101901833790333,0.0943638774439575,0.280194819007521,0.0510673300847841,0.0943638774439575,0.588387268908295,0.0510673300847841,0.162087338535214,0.752715661773985,194,103,91,3027,227,879,1176.61599110576,"Without Controls","Partisans","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
0.11029642177799,0.0871250017545198,0.205528822964892,0.0540928447793947,0.0871250017545198,0.534688598220778,0.0540928447793947,0.149238206844181,0.717008488189703,214,116,98,3027,227,985,1176.61599110576,"Without Controls","Partisans","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
0.110716322227838,0.0803654200234602,0.168307911254962,0.0702218529977916,0.0803654200234602,0.382237014893278,0.0702218529977916,0.138138040320978,0.611211057010494,236,132,104,3027,227,1090,1176.61599110576,"Without Controls","Partisans","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
0.106967840345938,0.0743715783411227,0.150352005672058,0.08926524911289,0.0743715783411227,0.230038282904559,0.08926524911289,0.128488899586483,0.487223763095319,262,146,116,3027,227,1195,1176.61599110576,"Without Controls","Partisans","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
0.105618568788061,0.0689581220320295,0.125612904547183,0.0968894201713986,0.0689581220320295,0.160007226448061,0.0968894201713986,0.120554221334005,0.421570290139379,279,158,121,3027,227,1300,1176.61599110576,"Without Controls","Partisans","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
0.10606522838048,0.0652907206134337,0.104267661662781,0.0961539139462197,0.0652907206134337,0.140830832285373,0.0961539139462197,0.115542731049891,0.405299711724807,298,174,124,3027,227,1406,1176.61599110576,"Without Controls","Partisans","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
0.107680604321827,0.061806775558789,0.0814710768829596,0.0955358483464452,0.061806775558789,0.122172677036267,0.0955358483464452,0.109120387588632,0.381297180222084,324,188,136,3027,227,1511,1176.61599110576,"Without Controls","Partisans","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
0.108800057861379,0.0584030883689427,0.0624740610476164,0.0967979395826852,0.0584030883689427,0.0974363450296444,0.0967979395826852,0.102717451372097,0.34600276799849,352,207,145,3027,227,1616,1176.61599110576,"Without Controls","Partisans","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
0.108149740107087,0.055518213637481,0.0514144029192063,0.100271882106625,0.055518213637481,0.0709014930966949,0.100271882106625,0.0977028451613721,0.304752839713678,373,222,151,3027,227,1722,1176.61599110576,"Without Controls","Partisans","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
0.103217474727314,0.0530704858888019,0.0517854573855024,0.108835909940858,0.0530704858888019,0.0402883414137113,0.108835909940858,0.0934472204141555,0.244149408743968,398,241,157,3027,227,1827,1176.61599110576,"Without Controls","Partisans","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
0.0994173223357382,0.0511983308205055,0.0521603623300683,0.113107733517132,0.0511983308205055,0.0271602154323001,0.113107733517132,0.0902488876468486,0.210101375077151,409,249,160,3027,227,1932,1176.61599110576,"Without Controls","Partisans","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
0.0977138567073041,0.0496538094698968,0.0490792549911802,0.113851711773847,0.0496538094698968,0.0218531921996629,0.113851711773847,0.0871947730668557,0.191648758960936,427,262,165,3027,227,2037,1176.61599110576,"Without Controls","Partisans","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
0.0963643163426899,0.0481122474210725,0.0451873626541604,0.113681428476667,0.0481122474210725,0.018135613613758,0.113681428476667,0.0835376164415702,0.173563885283232,453,277,176,3027,227,2143,1176.61599110576,"Without Controls","Partisans","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
0.0961613982142915,0.0465901120488371,0.0390189233088533,0.112354527006998,0.0465901120488371,0.0158847405921532,0.112354527006998,0.0798109050363191,0.159202418162689,474,287,187,3027,227,2248,1176.61599110576,"Without Controls","Partisans","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
0.094651666632581,0.0451248193189573,0.035944716294946,0.113220413391941,0.0451248193189573,0.0121056458124559,0.113220413391941,0.0765033031019713,0.138888858420955,498,302,196,3027,227,2353,1176.61599110576,"Without Controls","Partisans","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
0.142802719293517,0.132176127647029,0.279965338548812,0.189009029443405,0.132176127647029,0.152723170983208,0.189009029443405,0.191067643855315,0.32255271237394,70,31,39,2899,223,353,1176.61599110576,"With Controls","Partisans","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
0.11878675784588,0.114203818369712,0.298279750580879,0.167970504153677,0.114203818369712,0.141346330275861,0.167970504153677,0.177333878421804,0.343537293358019,97,44,53,2899,223,458,1176.61599110576,"With Controls","Partisans","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
0.105839606027291,0.100690545567026,0.293195453740199,0.125977396349542,0.100690545567026,0.210885479319394,0.125977396349542,0.159629686211468,0.430003732338107,129,60,69,2899,223,564,1176.61599110576,"With Controls","Partisans","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
0.122472707857877,0.0895561820647689,0.171452447972061,0.0844653351146488,0.0895561820647689,0.345601774087533,0.0844653351146488,0.146379461207247,0.563919214614351,157,78,79,2899,223,669,1176.61599110576,"With Controls","Partisans","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
0.130045280332676,0.0826164028528458,0.115467688384876,0.0805679861584905,0.0826164028528458,0.329458240194259,0.0805679861584905,0.137514328937984,0.557950825839458,175,90,85,2899,223,774,1176.61599110576,"With Controls","Partisans","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
0.13639313395414,0.0771841364928651,0.0772092125898844,0.0847467094518863,0.0771841364928651,0.27221281944226,0.0847467094518863,0.127874614026027,0.507501656580413,191,100,91,2899,223,879,1176.61599110576,"With Controls","Partisans","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
0.139986972681812,0.0725617405006458,0.0537045624436826,0.0891362815382925,0.0725617405006458,0.219289404458785,0.0891362815382925,0.119403165384043,0.45535623459338,211,113,98,2899,223,985,1176.61599110576,"With Controls","Partisans","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
0.135845454488113,0.0680685028550493,0.0459647577095417,0.103883591852237,0.0680685028550493,0.126969416969151,0.103883591852237,0.112064720053724,0.35392840437294,233,129,104,2899,223,1090,1176.61599110576,"With Controls","Partisans","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
0.123758568655489,0.0639091959248561,0.0528095353324188,0.126131556645548,0.0639091959248561,0.048426589259201,0.126131556645548,0.105520609667444,0.231959580251231,259,143,116,2899,223,1195,1176.61599110576,"With Controls","Partisans","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
0.112712663854246,0.0600201813252494,0.0603931016912852,0.136373562695574,0.0600201813252494,0.0230787520768445,0.136373562695574,0.100087039190334,0.173024478532814,276,155,121,2899,223,1300,1176.61599110576,"With Controls","Partisans","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
0.10633422690101,0.0574236548856097,0.0640617956427334,0.1367106766251,0.0574236548856097,0.0172779963312259,0.1367106766251,0.0967837856240096,0.157791908972598,295,171,124,2899,223,1406,1176.61599110576,"With Controls","Partisans","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
0.102974602449416,0.054821259088623,0.0603305814966646,0.131836678657828,0.054821259088623,0.0161792878347623,0.131836678657828,0.0921190215074054,0.152385547057987,321,185,136,2899,223,1511,1176.61599110576,"With Controls","Partisans","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
0.100151554890802,0.0521425269797739,0.0547661447876899,0.127462242216311,0.0521425269797739,0.0145054353169546,0.127462242216311,0.0873156638222364,0.144348712931401,348,204,144,2899,223,1616,1176.61599110576,"With Controls","Partisans","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
0.0970019236888193,0.0498394159561785,0.0516199940829945,0.126273720415336,0.0498394159561785,0.0112893798321168,0.126273720415336,0.0835317419626694,0.13061389731762,368,218,150,2899,223,1722,1176.61599110576,"With Controls","Partisans","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
0.091507532731105,0.0478734049329658,0.0559470101285081,0.128474659746512,0.0478734049329658,0.00728269542833506,0.128474659746512,0.0803633035851438,0.109893235369723,392,237,155,2899,223,1827,1176.61599110576,"With Controls","Partisans","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
0.087688467320276,0.0463435654072359,0.0584724637863172,0.127646519292525,0.0463435654072359,0.00588083754428894,0.127646519292525,0.0779532751833335,0.101531311977041,403,245,158,2899,223,1932,1176.61599110576,"With Controls","Partisans","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
0.0854616695771982,0.0450449288038458,0.0577944281456534,0.125120877190021,0.0450449288038458,0.00547467139075506,0.125120877190021,0.0755594520402115,0.0977367626622282,421,258,163,2899,223,2037,1176.61599110576,"With Controls","Partisans","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
0.0833962221424681,0.0437084864011271,0.0563899444970333,0.122066454572204,0.0437084864011271,0.00522636211094418,0.122066454572204,0.0726490101056336,0.0929141585251278,447,273,174,2899,223,2143,1176.61599110576,"With Controls","Partisans","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
